"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0031329","GO:0031329","regulation of cellular catabolic process",69,0.274500549062441,1.66264163900123,0.00921843839433125,0.0260981465353026,0.0144570815501425,59,"tags=16%, list=5%, signal=16%","Clu/Cst3/Apoe/Mt3/Gfap/Dbi/Zfp36/Zfp36l1/Cd81/Btg2/Timp3"
"GO:0006897","GO:0006897","endocytosis",34,0.357803933725064,1.78439090714569,0.00930456986235804,0.0262202738060306,0.0145247340138921,480,"tags=76%, list=44%, signal=44%","Clu/Apoe/Cd81/Mlc1/Cd63/Cd9/Myo6/Lrp4/Lrp1/Syt11/Sirpa/Lmbrd1/Abca1/Sgip1/Eps15/Ifitm3/Gsn/Ppt1/Mfge8/Fnbp1/Sorl1/Sort1/Clcn3/Sirt2/Pacsin3/Scarb2"
"GO:0051246","GO:0051246","regulation of protein metabolic process",228,0.193743939664089,1.51101755598838,0.00930459202418481,0.0262202738060306,0.0145247340138921,175,"tags=21%, list=16%, signal=23%","Clu/Cst3/Apoe/Mt3/Plpp3/Gfap/Ntrk2/Gja1/Hes5/Thbs4/Hes1/Prnp/Dbi/Sox9/Zfp36/Zfp36l1/Cd81/Igfbp5/Btg2/Itm2b/Emp2/Fam107a/Hspa2/Timp3/Fbxo2/Klf4/Sfrp1/Itm2c/Rgcc/Socs3/Sdc4/Ednrb/Dusp1/Dlgap1/Zfp36l2/F3/Jun/Camk2n1/Lrp4/Mmd2/Qk/Nrxn1/Ppp1r15a/Aplp2/Lrp1/Slc9a3r1/Tmem59/Pcsk1n/Mgat5"
"GO:0006887","GO:0006887","exocytosis",12,0.537446824474412,1.87538655419987,0.00932415464701326,0.0262202738060306,0.0145247340138921,189,"tags=58%, list=17%, signal=49%","Cspg5/Lamp1/Sdc4/Myo6/Trim9/Nrxn1/Syt11"
"GO:0006936","GO:0006936","muscle contraction",12,0.536208436626396,1.87106527846933,0.00932415464701326,0.0262202738060306,0.0145247340138921,331,"tags=75%, list=30%, signal=53%","Fxyd1/Atp1a2/Atp1b1/Ednrb/Aldoa/Atp1a1/Kcnn2/Gsn/Camk2d"
"GO:0003006","GO:0003006","developmental process involved in reproduction",67,0.27919920241044,1.68375595273217,0.00934746538130834,0.0262417956098372,0.0145366560280595,159,"tags=28%, list=14%, signal=26%","Junb/Ptn/Gja1/Hes1/Sox9/Zfp36l1/Id4/Ctsl/Hspa2/Psap/Sfrp1/Socs3/Lamp1/Adamts1/Htra1/Cebpb/Notch2/Qk/Tnc"
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress",18,0.448428399255427,1.73822133260109,0.00940682190070356,0.0263642700762193,0.0146045008210184,415,"tags=72%, list=38%, signal=46%","Clu/Thbs4/Fbxo2/Jun/Cebpb/Ppp1r15a/Tmbim6/Bcl2/Crebrf/Selenos/Calr/Dnajb9/Nfe2l2"
"GO:0031103","GO:0031103","axon regeneration",11,0.557613660007946,1.88337299636535,0.00985861946694654,0.0275642680148974,0.0152692402896241,425,"tags=91%, list=39%, signal=56%","Ptn/Klf4/Jun/Tnc/Lrp1/Bcl2/Rgma/Neo1/Ptprf/Ntrk3"
"GO:1903792","GO:1903792","negative regulation of anion transport",13,0.520859639861296,1.85684229743532,0.00986787637764822,0.0275642680148974,0.0152692402896241,340,"tags=77%, list=31%, signal=54%","Apoe/Gpm6b/Sfrp1/Pea15a/Syt11/Lmbrd1/Gabbr1/Neo1/Cry2/Ogt"
"GO:0022607","GO:0022607","cellular component assembly",252,-0.19806605906881,-1.50792391332022,0.00991203281782317,0.0276415424337298,0.0153120464932481,377,"tags=45%, list=34%, signal=38%","Smarca4/Rps25/Hdac2/Cep295/Nek2/Pak3/Nsg2/Parp1/Psip1/Kifc1/Map1b/Rps27l/Smarca5/Mcm5/Atp5g2/Nudt21/Rpl3/G3bp1/Hsp90ab1/Anln/Cox7a2/Dynll1/H3f3a/Psrc1/Cenpp/Coro1c/Dbn1/Rbmx/Ctcf/Snrpb/Rpl23a/Hat1/Rps28/Cct2/Tk1/Rpl24/Mcm3/Ndc80/Cenpk/Smc1a/Rps5/Mcm6/Dlgap5/Hnrnpu/Ncam1/Prmt1/Rps19/Gmnn/Rpl6/Rplp0/Rps2/Fnbp1l/Snrpg/Cenph/Snrpd1/Rad21/Rps3/Plk4/Lima1/Lsm4/Ccnb2/Cenpw/Rcc2/Cd24a/Plk1/Aurka/Rack1/Lsm2/Dpysl3/Dcx/Hsp90aa1/Ect2/Dnmt1/Snrpe/Mcm7/Nrxn3/Rrm1/Snrpf/Hjurp/Hells/Stmn2/H3f3b/Kif4/Marcks/Npm1/Nap1l1/Rpsa/Aurkb/Hmgb1/Incenp/Fbxo5/Set/Cdc20/Kif23/Kif11/Aspm/Cdk1/Nasp/Rrm2/Dut/Ccnb1/Racgap1/Insm1/Cenpe/Ube2s/Cenpa/Tpx2/Tmsb4x/Tmsb10/Ube2c/Tubb5/Prc1/Stmn1"
"GO:0034501","GO:0034501","protein localization to kinetochore",10,-0.582046297045562,-1.86787853063842,0.00992960169817385,0.0276445389470754,0.0153137064133403,406,"tags=90%, list=37%, signal=57%","Cenpq/Spdl1/Ttk/Ndc80/Bub3/Rcc2/Aurkb/Cdk1/Knl1"
"GO:0070997","GO:0070997","neuron death",49,0.311871548123877,1.73944028051357,0.0099735143087908,0.0277207462380321,0.0153559214809348,50,"tags=16%, list=5%, signal=16%","Clu/Apoe/Mt3/Mt1/Ntrk2/Prnp/Fos/Btg2"
"GO:0043200","GO:0043200","response to amino acid",12,0.531679826269997,1.85526298029796,0.0101076793271641,0.0280389000565647,0.0155321629505653,173,"tags=50%, list=16%, signal=43%","Slc1a2/Ntrk2/Slc1a3/Sesn3/Cebpb/Tmbim6"
"GO:0032102","GO:0032102","negative regulation of response to external stimulus",28,0.39196062855801,1.82136335130985,0.0101214406528769,0.0280389000565647,0.0155321629505653,334,"tags=61%, list=30%, signal=43%","Apoe/Gja1/Zfp36/Socs3/Dusp1/Cd9/Htra1/Nrxn1/Syt11/Rora/Sirpa/Rgma/Serpine2/Hgf/Neo1/Selenos/Nr1d1"
"GO:0007420","GO:0007420","brain development",74,0.263111772053408,1.59888407601914,0.0102285761139291,0.0282889332787874,0.015670668981215,205,"tags=32%, list=19%, signal=28%","Slc1a2/Ntrk2/Atp1a2/Hes5/Hes1/Dbi/Id4/S1pr1/Btg2/Bcan/Psap/Sfrp1/Atp1b2/Id2/Dclk1/Nrxn1/Aplp2/Ugp2/Epha5/Cbs/Dab1/Cntnap2/Rora/Selenop"
"GO:0001659","GO:0001659","temperature homeostasis",12,0.530770836420489,1.85209111795914,0.010264384419009,0.0282945859971366,0.0156738003074202,340,"tags=75%, list=31%, signal=52%","Gja1/Ednrb/Cebpb/Dio2/Slc27a1/Nr1d1/Thra/Acadl/Ogt"
"GO:0050921","GO:0050921","positive regulation of chemotaxis",12,0.528951904727386,1.8457440713586,0.010264384419009,0.0282945859971366,0.0156738003074202,48,"tags=33%, list=4%, signal=32%","Ptn/Thbs4/Pla2g7/S1pr1"
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions",42,-0.345036365189811,-1.77272683652685,0.0104043109818906,0.0285394847882956,0.0158094621173701,614,"tags=93%, list=56%, signal=43%","Sf3b3/Ptbp2/C1qbp/Rbm8a/Hnrnpl/Hnrnpk/Celf4/Srpk1/U2af1/Hnrnpm/Snrpa1/Dhx9/Lsm8/Tra2b/Lsm6/Lsm3/Psip1/Rnps1/Khdrbs1/Dazap1/Rbmx/Snrpb/Lsm5/Nono/Srsf2/Hnrnpu/Snrpg/Sfpq/Snrpd1/Lsm4/Srsf7/Lsm2/Ncl/Srsf3/Snrpe/Snrpf/Npm1/Rbm3/Hnrnpa1"
"GO:0000377","GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",42,-0.345036365189811,-1.77272683652685,0.0104043109818906,0.0285394847882956,0.0158094621173701,614,"tags=93%, list=56%, signal=43%","Sf3b3/Ptbp2/C1qbp/Rbm8a/Hnrnpl/Hnrnpk/Celf4/Srpk1/U2af1/Hnrnpm/Snrpa1/Dhx9/Lsm8/Tra2b/Lsm6/Lsm3/Psip1/Rnps1/Khdrbs1/Dazap1/Rbmx/Snrpb/Lsm5/Nono/Srsf2/Hnrnpu/Snrpg/Sfpq/Snrpd1/Lsm4/Srsf7/Lsm2/Ncl/Srsf3/Snrpe/Snrpf/Npm1/Rbm3/Hnrnpa1"
"GO:0000398","GO:0000398","mRNA splicing, via spliceosome",42,-0.345036365189811,-1.77272683652685,0.0104043109818906,0.0285394847882956,0.0158094621173701,614,"tags=93%, list=56%, signal=43%","Sf3b3/Ptbp2/C1qbp/Rbm8a/Hnrnpl/Hnrnpk/Celf4/Srpk1/U2af1/Hnrnpm/Snrpa1/Dhx9/Lsm8/Tra2b/Lsm6/Lsm3/Psip1/Rnps1/Khdrbs1/Dazap1/Rbmx/Snrpb/Lsm5/Nono/Srsf2/Hnrnpu/Snrpg/Sfpq/Snrpd1/Lsm4/Srsf7/Lsm2/Ncl/Srsf3/Snrpe/Snrpf/Npm1/Rbm3/Hnrnpa1"
"GO:0045687","GO:0045687","positive regulation of glial cell differentiation",11,0.552969816161461,1.86768814011616,0.0106228387777178,0.0290913035808089,0.0161151424182097,366,"tags=82%, list=33%, signal=55%","Ptn/Hes1/Id2/Qk/Ptprz1/Serpine2/Dag1/Ptpra/Il6st"
"GO:0009628","GO:0009628","response to abiotic stimulus",100,0.240032896229825,1.59754729715931,0.0107628754945458,0.0294267199491987,0.0163009464861156,340,"tags=47%, list=31%, signal=36%","Slc1a2/Ptn/Atp1a2/Gja1/Sox9/Zfp36l1/Slc1a3/Fos/Ddah1/Bhlhe40/Sfrp1/Mlc1/Id2/Tsc22d4/Rgcc/Atp1b1/Myo6/Jun/Kcnk2/Nrxn1/Dio2/Pcsk1n/Tmbim6/Cbs/Cntnap2/Atp1a1/Nrxn2/Rora/Slc27a1/Pink1/Acaa2/Ephb1/Bcl2/Per3/Serpine2/Impact/Dag1/Egln3/Foxo1/Gsn/Cry2/Rhob/Camk2d/Slc38a3/Thra/Acadl/Ogt"
"GO:1902652","GO:1902652","secondary alcohol metabolic process",13,0.518099644251753,1.84700303135223,0.0108002557092872,0.0294808282878915,0.016330919827861,397,"tags=85%, list=36%, signal=55%","Apoe/Mt3/Aplp2/Lrp1/Scp2/Abca1/Soat1/Fgfr1/Acadl/Hmgcs2/Apoc1"
"GO:0046822","GO:0046822","regulation of nucleocytoplasmic transport",14,-0.48860009233458,-1.78427262802635,0.0109789858972444,0.0299199680711897,0.0165741815342226,463,"tags=86%, list=42%, signal=50%","Xpo1/Dhx9/Trim28/Brca1/Khdrbs1/Hsp90ab1/Ppp1cc/Hsp90aa1/Ect2/Rangap1/Cdk1/Ran"
"GO:0010562","GO:0010562","positive regulation of phosphorus metabolic process",83,0.258706549662507,1.6142896178991,0.0110881008785288,0.0301193793718221,0.0166846455256545,313,"tags=46%, list=29%, signal=35%","Clu/Plpp3/Ntrk2/Hes5/Thbs4/Hes1/Prnp/Sox9/Cd81/Emp2/Hspa2/Acsl3/Rgcc/Sdc4/Ednrb/Lrp4/Mmd2/Nrxn1/Ppp1r15a/Epha5/Dab1/Adcyap1r1/Slc4a4/Slc27a1/Sash1/Pink1/Ppp2r5a/Ephb1/Gfra1/Bcl2/Sqstm1/Limch1/Ptprz1/Pdgfrb/Rgma/Dag1/Fgfr1/Hgf"
"GO:0045937","GO:0045937","positive regulation of phosphate metabolic process",83,0.258706549662507,1.6142896178991,0.0110881008785288,0.0301193793718221,0.0166846455256545,313,"tags=46%, list=29%, signal=35%","Clu/Plpp3/Ntrk2/Hes5/Thbs4/Hes1/Prnp/Sox9/Cd81/Emp2/Hspa2/Acsl3/Rgcc/Sdc4/Ednrb/Lrp4/Mmd2/Nrxn1/Ppp1r15a/Epha5/Dab1/Adcyap1r1/Slc4a4/Slc27a1/Sash1/Pink1/Ppp2r5a/Ephb1/Gfra1/Bcl2/Sqstm1/Limch1/Ptprz1/Pdgfrb/Rgma/Dag1/Fgfr1/Hgf"
"GO:0010810","GO:0010810","regulation of cell-substrate adhesion",26,0.397811844515894,1.76644869600728,0.0111086873278572,0.0301264724295932,0.0166885747286152,454,"tags=77%, list=41%, signal=46%","Cspg5/Ptn/Gpm6b/Emp2/Fam107a/Sdc4/Ccdc80/Lrp1/Bcl2/Limch1/Ptprz1/Vcl/Dag1/Vit/Calr/Ptpra/Fermt2/Rsu1/Dmd/Pdpn"
"GO:0072001","GO:0072001","renal system development",25,0.389968077471859,1.71638468315042,0.0114210140384792,0.0309234564272877,0.0171300644195878,147,"tags=40%, list=13%, signal=35%","Id3/Hes5/Hes1/Sox9/Psap/Sfrp1/Id2/Adamts1/Lrp4/Notch2"
"GO:0007416","GO:0007416","synapse assembly",12,0.523707398151428,1.82744369880437,0.0115180266674417,0.0311155779010137,0.0172364902076963,425,"tags=92%, list=39%, signal=57%","Ntrk2/Gpm6a/Myo6/Lrp4/Nrxn1/Nrxn2/Ephb1/Tpbg/Clstn1/Plxnb1/Ntrk3"
"GO:0070252","GO:0070252","actin-mediated cell contraction",10,0.576418454210002,1.867185383823,0.0115291013583112,0.0311155779010137,0.0172364902076963,331,"tags=80%, list=30%, signal=56%","Fxyd1/Atp1a2/Emp2/Atp1a1/Limch1/Kcnn2/Gsn/Camk2d"
"GO:1901216","GO:1901216","positive regulation of neuron death",18,0.441522683501283,1.71145304035942,0.011697126465783,0.0315183021811132,0.0174595795275354,43,"tags=22%, list=4%, signal=22%","Clu/Apoe/Prnp/Fos"
"GO:0030900","GO:0030900","forebrain development",52,0.305787628629111,1.73555076944313,0.0118607199919653,0.0319078117279838,0.0176753485391796,76,"tags=21%, list=7%, signal=21%","Slc1a2/Ntrk2/Atp1a2/Hes5/Hes1/Dbi/Id4/Btg2/Bcan/Atp1b2/Id2"
"GO:0048839","GO:0048839","inner ear development",21,0.416116237210522,1.73600752249309,0.0119881430955576,0.0321989228015297,0.0178366096664673,116,"tags=33%, list=11%, signal=30%","Hes5/Hes1/Sox9/Psap/Cebpd/Sdc4/Myo6"
"GO:0048519","GO:0048519","negative regulation of biological process",447,0.166778167536564,1.42079217277062,0.0120384755531587,0.0322823760433503,0.017882838632229,125,"tags=15%, list=11%, signal=23%","Clu/Cst3/Apoe/Mt3/Cpe/Mt1/Sparc/Plpp3/Id3/Ptn/Gfap/Ntrk2/Atp1a2/Gja1/Hes5/Ndrg2/Hes1/Prnp/Dbi/Sox9/Gpm6b/Zfp36/Hopx/Zfp36l1/Id4/Ddah1/Ctsl/Igfbp5/S1pr1/Btg2/Itm2b/Fam107a/Hspa2/Timp3/Bhlhe40/Psap/Fbxo2/Klf4/Sptbn1/S100a1/Sfrp1/Atp1b2/Id2/Pbxip1/Mgll/Gnao1/Cebpd/Itm2c/Rgcc/Socs3/Dkk3/Sdc4/Ednrb/Dusp1/Cmtm5/Adamts1/Cd63/Cd9/Zfp36l2/Htra1/Klf9/Jun/Aqp4/Pea15a/Add3/Camk2n1/Hepacam/Kcnk2"
"GO:0010648","GO:0010648","negative regulation of cell communication",100,0.237020201834957,1.57749620473287,0.0122417168948072,0.0327226754636314,0.0181267427200872,323,"tags=45%, list=29%, signal=35%","Clu/Apoe/Gja1/Ndrg2/Prnp/Sox9/Igfbp5/Timp3/Klf4/Sfrp1/Mgll/Socs3/Dkk3/Dusp1/Htra1/Pea15a/Camk2n1/Sesn3/Lrp4/Lrp1/Slc9a3r1/Tmbim6/Cmya5/Dab1/Nr3c1/Rora/Sirpa/Pink1/Lmbrd1/Acaa2/Rgs20/Bcl2/Timp2/Cavin3/Gabbr1/Crebrf/Serpine2/Tcf7l2/Dag1/Gclm/Foxo1/Hgf/Wwtr1/Selenos/Cry2"
"GO:0023057","GO:0023057","negative regulation of signaling",100,0.237020201834957,1.57749620473287,0.0122417168948072,0.0327226754636314,0.0181267427200872,323,"tags=45%, list=29%, signal=35%","Clu/Apoe/Gja1/Ndrg2/Prnp/Sox9/Igfbp5/Timp3/Klf4/Sfrp1/Mgll/Socs3/Dkk3/Dusp1/Htra1/Pea15a/Camk2n1/Sesn3/Lrp4/Lrp1/Slc9a3r1/Tmbim6/Cmya5/Dab1/Nr3c1/Rora/Sirpa/Pink1/Lmbrd1/Acaa2/Rgs20/Bcl2/Timp2/Cavin3/Gabbr1/Crebrf/Serpine2/Tcf7l2/Dag1/Gclm/Foxo1/Hgf/Wwtr1/Selenos/Cry2"
"GO:0045597","GO:0045597","positive regulation of cell differentiation",108,0.241465057197632,1.64978011506267,0.0123787067283306,0.0330361663641435,0.0183004011639081,90,"tags=18%, list=8%, signal=18%","Clu/Apoe/Cspg5/Junb/Ptn/Gfap/Ntrk2/Gja1/Hes1/Sox9/Zfp36/Hopx/Zfp36l1/Fos/Sfrp1/Id2/Cebpd/Rgcc/Socs3"
"GO:0001817","GO:0001817","regulation of cytokine production",41,0.328098279878233,1.74336947421476,0.0124324217933666,0.033126770947031,0.0183505916186919,235,"tags=41%, list=21%, signal=34%","Clu/Ndrg2/Prnp/Zfp36/Cd81/Klf4/Sptbn1/Rgcc/F3/Aqp4/Cebpb/Lrp1/Syt11/Rora/Sirpa/Pdcd4/Cyba"
"GO:1902531","GO:1902531","regulation of intracellular signal transduction",131,0.220296551461521,1.54438289203966,0.0124633431786241,0.0331564494720221,0.0183670320527092,441,"tags=59%, list=40%, signal=40%","Clu/Apoe/Mt3/Ntrk2/Ndrg2/Prnp/Sox9/Cd81/Igfbp5/Prex2/Timp3/Psap/Klf4/Sfrp1/Dusp1/F3/Jun/Camk2n1/S100a13/Sesn3/Mmd2/Notch2/Nrxn1/Lrp1/Slc9a3r1/Tmbim6/Cbs/Cmya5/Adcyap1r1/Rora/Sirpa/Sash1/Pink1/Pdcd4/Lmbrd1/Tnfrsf19/Abca1/Ephb1/Tmem100/Bcl2/Timp2/Sqstm1/Pdgfrb/Cavin3/Slc15a2/Serpine2/Tcf7l2/Dag1/Fgfr1/Foxo1/Hgf/Selenos/Camk2d/Nr1d1/Peli2/Ogt/Crtc3/Calr/Plce1/Tpbg/Pik3ip1/Gprc5b/Prdx1/Sox2/Fermt2/Gadd45g/Fgfr2/Plxnb1/Phlpp1/Nfe2l2/Ntrk3/Abr/Chil1/Dmd/Sorl1/Gnai2/Pttg1ip"
"GO:0030048","GO:0030048","actin filament-based movement",13,0.509836943954934,1.81754685884816,0.0125096212248278,0.0332268227778311,0.018406015381263,331,"tags=69%, list=30%, signal=49%","Fxyd1/Atp1a2/Emp2/Myo6/Atp1a1/Limch1/Kcnn2/Gsn/Camk2d"
"GO:0071384","GO:0071384","cellular response to corticosteroid stimulus",10,0.572044551708625,1.85301705392101,0.0126123570616658,0.0333774952204823,0.0184894804575213,195,"tags=60%, list=18%, signal=50%","Zfp36/Zfp36l1/Fam107a/Zfp36l2/Klf9/Nr3c1"
"GO:0071385","GO:0071385","cellular response to glucocorticoid stimulus",10,0.572044551708625,1.85301705392101,0.0126123570616658,0.0333774952204823,0.0184894804575213,195,"tags=60%, list=18%, signal=50%","Zfp36/Zfp36l1/Fam107a/Zfp36l2/Klf9/Nr3c1"
"GO:0051094","GO:0051094","positive regulation of developmental process",144,0.215223327515798,1.55210142302363,0.0126260930607314,0.0333774952204823,0.0184894804575213,90,"tags=16%, list=8%, signal=17%","Clu/Apoe/Cspg5/Junb/Ptn/Gfap/Ntrk2/Gja1/Hes1/Sox9/Gpm6b/Zfp36/Hopx/Zfp36l1/Fos/Ddah1/Klf4/S100a1/Sfrp1/Id2/Cebpd/Rgcc/Socs3"
"GO:0043491","GO:0043491","protein kinase B signaling",28,0.381657517309182,1.77348683549213,0.0126716775130937,0.0334452464755039,0.0185270112997076,449,"tags=75%, list=41%, signal=45%","Ntrk2/Sox9/Zfp36l1/Igfbp5/Klf4/F3/Sesn3/Nrxn1/Slc9a3r1/Lmbrd1/Tmem100/Cavin3/Tcf7l2/Dag1/Fgfr1/Tpbg/Fermt2/Phlpp1/Ntrk3/Chil1/Sirt2"
"GO:0002684","GO:0002684","positive regulation of immune system process",48,0.300254557615594,1.66753043003592,0.0133209955273072,0.0351037555090673,0.0194457432225835,155,"tags=29%, list=14%, signal=26%","Ptn/Thbs4/Hes1/Pla2g7/Prnp/Zfp36l1/Fos/Cd81/Id2/Rgcc/Lamp1/Jun/Notch2/C4b"
"GO:0044344","GO:0044344","cellular response to fibroblast growth factor stimulus",11,0.540454835393416,1.82541805507515,0.0133740350171567,0.0351881988834452,0.019492520672779,310,"tags=73%, list=28%, signal=53%","Zfp36/Zfp36l1/Sfrp1/Zfp36l2/Nrxn1/Nr4a1/Tcf7l2/Fgfr1"
"GO:1901699","GO:1901699","cellular response to nitrogen compound",63,0.267195743272028,1.58492089923899,0.0134957400150732,0.035452759036462,0.0196390739041323,135,"tags=24%, list=12%, signal=22%","Slc1a2/Ntrk2/Gja1/Prnp/Sox9/Zfp36l1/Slc1a3/Igfbp5/Sfrp1/Gnao1/Gabrb1/Socs3/Sorbs1/Sesn3/Cebpb"
"GO:0048523","GO:0048523","negative regulation of cellular process",420,0.167556362994664,1.41662318389135,0.0138465361205742,0.0363103926716473,0.0201141604926472,177,"tags=20%, list=16%, signal=27%","Clu/Cst3/Apoe/Mt3/Mt1/Sparc/Plpp3/Id3/Ptn/Gfap/Ntrk2/Atp1a2/Gja1/Hes5/Ndrg2/Hes1/Prnp/Dbi/Sox9/Gpm6b/Zfp36/Hopx/Zfp36l1/Id4/Ddah1/Ctsl/Igfbp5/S1pr1/Btg2/Itm2b/Fam107a/Hspa2/Timp3/Bhlhe40/Psap/Fbxo2/Klf4/Sptbn1/S100a1/Sfrp1/Atp1b2/Id2/Pbxip1/Mgll/Cebpd/Itm2c/Rgcc/Socs3/Dkk3/Sdc4/Ednrb/Dusp1/Cmtm5/Cd63/Cd9/Zfp36l2/Htra1/Klf9/Jun/Aqp4/Pea15a/Add3/Camk2n1/Hepacam/Kcnk2/Sesn3/Cebpb/Lrp4/Trim9/Notch2/Qk/Nrxn1/Ppp1r15a/Gem/Rorb/Ntm/Tnc/Mid1ip1/Lrp1/Slc9a3r1/Tmem59/Pcsk1n/Tmbim6/Mgat5/Epha5"
"GO:0031345","GO:0031345","negative regulation of cell projection organization",26,0.390812886672456,1.73537043595447,0.0138655437409632,0.0363103926716473,0.0201141604926472,193,"tags=38%, list=18%, signal=32%","Apoe/Gfap/Hes1/Prnp/Itm2c/Lrp4/Nrxn1/Ntm/Lrp1/Dab1"
"GO:0007041","GO:0007041","lysosomal transport",10,0.568014705882353,1.83996322267928,0.0140051160840744,0.0366186810560198,0.0202849370000059,480,"tags=100%, list=44%, signal=57%","Psap/Lamp1/Lrp1/Pink1/Lamp2/Rhob/Tmem106b/Sorl1/Sort1/Scarb2"
"GO:0042592","GO:0042592","homeostatic process",153,0.212546983136596,1.53587080384172,0.0140429253394937,0.0366603471479616,0.0203080179528339,343,"tags=44%, list=31%, signal=36%","Apoe/Mt3/Mt1/Fxyd1/Atp1a2/Gja1/Prnp/Dbi/Prdx6/Sox9/Zfp36/Zfp36l1/Slc1a3/Igfbp5/S1pr1/Atp1b2/Id2/Atp1b1/Ednrb/Aldoa/Mt2/Aqp4/Camk2n1/Sesn3/Cebpb/Nrxn1/Aplp2/Dio2/Lrp1/Slc9a3r1/Tmbim6/Epha5/Adcyap1r1/Atp1a1/Rora/Slc4a4/Slc27a1/Car2/Lamp2/Cyba/Fth1/Abca1/Acox1/Kcnj10/Fzd2/Sgip1/Bcl2/Pdgfrb/Soat1/Abhd4/Tcf7l2/Vcam1/Gclm/Foxo1/Wwtr1/Klf2/Neo1/Selenos/Cry2/Slc22a17/Camk2d/Ppt1/Nr1d1/Thra/Acadl/Ogt/Sidt2/Crtc3"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis",18,-0.451851851851852,-1.78551165810044,0.0143591544902702,0.037427593974639,0.0207330347227934,611,"tags=100%, list=56%, signal=45%","Nhp2/Rpl7/Rpl11/Rpl26/Rpl5/Rpl38/Rpl10a/Rpl35a/Rpl7a/Rpl3/Rpl23a/Rpl24/Rpl35/Rpl14/Rpl6/Rplp0/Npm1"
"GO:0014015","GO:0014015","positive regulation of gliogenesis",15,0.478872550835549,1.76354451908155,0.014388824118057,0.0374466913382974,0.0207436137171073,366,"tags=73%, list=33%, signal=50%","Ptn/Gfap/Hes1/Id2/Qk/Ptprz1/Serpine2/Vim/Dag1/Ptpra/Il6st"
"GO:0060070","GO:0060070","canonical Wnt signaling pathway",27,0.373754830364784,1.70660853947703,0.0144912683289104,0.0376548305724865,0.0208589125517731,381,"tags=67%, list=35%, signal=45%","Apoe/Plpp3/Sox9/Klf4/Sfrp1/Dkk3/Lrp4/Slc9a3r1/Ctnnd2/Daam2/Fzd2/Tcf7l2/Foxo1/Wwtr1/Thra/Gprc5b/Zfp703/Sox2"
"GO:0010977","GO:0010977","negative regulation of neuron projection development",20,0.426986481868515,1.73184392482087,0.0146521404103499,0.0380139122720533,0.0210578260419237,318,"tags=60%, list=29%, signal=43%","Apoe/Gfap/Hes1/Itm2c/Lrp4/Ntm/Lrp1/Dab1/Ptprz1/Rgma/Vim/Neo1"
"GO:0009411","GO:0009411","response to UV",20,-0.440655725955405,-1.78000387534388,0.0149040939396163,0.0386078229409536,0.0213868231591013,400,"tags=70%, list=36%, signal=45%","Tipin/Ccnd1/Casp3/Parp1/Cdkn2d/Egfr/Dtl/Pcna/Usp1/Hmgn1/Npm1/Aurkb/Pbk/Pclaf"
"GO:0071363","GO:0071363","cellular response to growth factor stimulus",62,0.277341935525672,1.6342220585738,0.0151017652208157,0.0390595038735912,0.0216370320415196,151,"tags=26%, list=14%, signal=24%","Sparc/Ntrk2/Hes5/Hes1/Sox9/Zfp36/Zfp36l1/Fos/Klf4/Sfrp1/Cd63/Zfp36l2/Htra1/Jun/Notch2/Nrxn1"
"GO:0014065","GO:0014065","phosphatidylinositol 3-kinase signaling",18,0.432715697932351,1.67731494781835,0.0151325964853479,0.0390789394598506,0.0216477983944154,67,"tags=28%, list=6%, signal=27%","Ntrk2/Sox9/Zfp36l1/Prex2/Klf4"
"GO:0032268","GO:0032268","regulation of cellular protein metabolic process",211,0.185468319323298,1.41454503503509,0.0154405750849799,0.0397778307699622,0.0220349495911988,175,"tags=21%, list=16%, signal=22%","Clu/Cst3/Apoe/Mt3/Plpp3/Ntrk2/Hes5/Thbs4/Hes1/Prnp/Dbi/Sox9/Zfp36/Zfp36l1/Cd81/Igfbp5/Btg2/Emp2/Fam107a/Hspa2/Timp3/Fbxo2/Klf4/Sfrp1/Rgcc/Socs3/Sdc4/Ednrb/Dusp1/Dlgap1/Zfp36l2/F3/Jun/Camk2n1/Lrp4/Mmd2/Qk/Nrxn1/Ppp1r15a/Aplp2/Lrp1/Slc9a3r1/Tmem59/Pcsk1n/Mgat5"
"GO:0018205","GO:0018205","peptidyl-lysine modification",29,-0.389485333554505,-1.78271144187284,0.0154718520976,0.0397778307699622,0.0220349495911988,651,"tags=97%, list=59%, signal=40%","Sirt2/Klf15/Gnl3/Pole3/Dpy30/Yeats4/Uba2/Naa50/Kdm1a/Suz12/Mbd3/Trim28/Kmt5a/Actl6a/Smarca4/Hdac2/Brca1/Brd8/Bcl11a/Ctcf/Hat1/Ube2i/Sae1/Sumo2/Dnmt1/Nsd2/Ezh2/Sox4"
"GO:0003007","GO:0003007","heart morphogenesis",22,0.408071610412449,1.72034460384344,0.015474430585928,0.0397778307699622,0.0220349495911988,147,"tags=41%, list=13%, signal=36%","Cpe/Gja1/Hes1/Sox9/S1pr1/Id2/Adamts1/Jun/Notch2"
